2008, 1, 9,     50000
2008, 1,10,     50043
2008, 1,11,     50072
2008, 1,14,     50088
2008, 1,15,     50059
2008, 1,16,     50111
2008, 1,17,     50114
2008, 1,18,     50168
2008, 1,22,     50154
2008, 1,23,     50231
2008, 1,24,     50277
2008, 1,25,     50506
2008, 1,28,     50701
2008, 1,29,     50728
2008, 1,30,     50720
2008, 1,31,     50720
2008, 2, 1,     50720
2008, 2, 4,     50720
2008, 2, 5,     50720
2008, 2, 6,     50720
2008, 2, 7,     50720
2008, 2, 8,     50720
2008, 2,11,     50720
2008, 2,12,     50720
2008, 2,13,     50720
2008, 2,14,     50720
2008, 2,15,     50720
2008, 2,19,     50720
2008, 2,20,     50720
2008, 2,21,     50720
2008, 2,22,     50720
2008, 2,25,     50720
2008, 2,26,     50720
2008, 2,27,     50720
2008, 2,28,     50720
2008, 2,29,     50720
2008, 3, 3,     50659
2008, 3, 4,     50705
2008, 3, 5,     50740
2008, 3, 6,     50709
2008, 3, 7,     50647
2008, 3,10,     50629
2008, 3,11,     50659
2008, 3,12,     50639
2008, 3,13,     50609
2008, 3,14,     50612
2008, 3,17,     50576
2008, 3,18,     50628
2008, 3,19,     50551
2008, 3,20,     50717
2008, 3,24,     50724
2008, 3,25,     50703
2008, 3,26,     50674
2008, 3,27,     50670
2008, 3,28,     50646
2008, 3,31,     50657
2008, 4, 1,     50700
2008, 4, 2,     50728
2008, 4, 3,     50735
2008, 4, 4,     50732
2008, 4, 7,     50732
2008, 4, 8,     50732
2008, 4, 9,     50732
2008, 4,10,     50732
2008, 4,11,     50732
2008, 4,14,     50732
2008, 4,15,     50724
2008, 4,16,     50753
2008, 4,17,     50765
2008, 4,18,     50757
2008, 4,21,     50760
2008, 4,22,     50760
2008, 4,23,     50756
2008, 4,24,     50767
2008, 4,25,     50770
2008, 4,28,     50764
2008, 4,29,     50766
2008, 4,30,     50766
2008, 5, 1,     50792
2008, 5, 2,     50786
2008, 5, 5,     50823
2008, 5, 6,     50882
2008, 5, 7,     50861
2008, 5, 8,     50877
2008, 5, 9,     50811
2008, 5,12,     50868
2008, 5,13,     50813
2008, 5,14,     50868
2008, 5,15,     50868
2008, 5,16,     50868
2008, 5,19,     50868
2008, 5,20,     50868
2008, 5,21,     50868
2008, 5,22,     50868
2008, 5,23,     50868
2008, 5,27,     50868
2008, 5,28,     50868
2008, 5,29,     50868
2008, 5,30,     50868
2008, 6, 2,     50868
2008, 6, 3,     50868
2008, 6, 4,     50868
2008, 6, 5,     50868
2008, 6, 6,     50868
2008, 6, 9,     50857
2008, 6,10,     50840
2008, 6,11,     50827
2008, 6,12,     50869
2008, 6,13,     50901
2008, 6,16,     50924
2008, 6,17,     50934
2008, 6,18,     50897
2008, 6,19,     50862
2008, 6,20,     51003
2008, 6,23,     50871
2008, 6,24,     50869
2008, 6,25,     50907
2008, 6,26,     50899
2008, 6,27,     50889
2008, 6,30,     51375
2008, 7, 1,     51381
2008, 7, 2,     51345
2008, 7, 3,     51267
2008, 7, 7,     51225
2008, 7, 8,     51384
2008, 7, 9,     51310
2008, 7,10,     51363
2008, 7,11,     51355
2008, 7,14,     51269
2008, 7,15,     51335
2008, 7,16,     51620
2008, 7,17,     51729
2008, 7,18,     51743
2008, 7,21,     51695
2008, 7,22,     51695
2008, 7,23,     51695
2008, 7,24,     51695
2008, 7,25,     51689
2008, 7,28,     51660
2008, 7,29,     51686
2008, 7,30,     51668
2008, 7,31,     51664
2008, 8, 1,     51664
2008, 8, 4,     51664
2008, 8, 5,     51664
2008, 8, 6,     51641
2008, 8, 7,     51628
2008, 8, 8,     51659
2008, 8,11,     51669
2008, 8,12,     51655
2008, 8,13,     51655
2008, 8,14,     51655
2008, 8,15,     51655
2008, 8,18,     51655
2008, 8,19,     51585
2008, 8,20,     51570
2008, 8,21,     51675
2008, 8,22,     51690
2008, 8,25,     51523
2008, 8,26,     51522
2008, 8,27,     51530
2008, 8,28,     51540
2008, 8,29,     51534
2008, 9, 2,     51539
2008, 9, 3,     51539
2008, 9, 4,     51539
2008, 9, 5,     51551
2008, 9, 8,     51562
2008, 9, 9,     51532
2008, 9,10,     51534
2008, 9,11,     51520
2008, 9,12,     51524
2008, 9,15,     51467
2008, 9,16,     49782
2008, 9,17,     46863
2008, 9,18,     48065
2008, 9,19,     50114
2008, 9,22,     51448
2008, 9,23,     51473
2008, 9,24,     51460
2008, 9,25,     51460
2008, 9,26,     51460
2008, 9,29,     51460
2008, 9,30,     51814
2008,10, 1,     51661
2008,10, 2,     51631
2008,10, 3,     51661
2008,10, 6,     51424
2008,10, 7,     51382
2008,10, 8,     51318
2008,10, 9,     51152
2008,10,10,     51197
2008,10,13,     51772
2008,10,14,     52138
2008,10,15,     51837
2008,10,16,     51985
2008,10,17,     51944
2008,10,20,     52090
2008,10,21,     51961
2008,10,22,     51663
2008,10,23,     51421
2008,10,24,     51340
2008,10,27,     51162
2008,10,28,     51755
2008,10,29,     52108
2008,10,30,     52305
2008,10,31,     52410
2008,11, 3,     52421
2008,11, 4,     52435
2008,11, 5,     52409
2008,11, 6,     52373
2008,11, 7,     52594
2008,11,10,     52453
2008,11,11,     52310
2008,11,12,     52018
2008,11,13,     52862
2008,11,14,     52514
2008,11,17,     52333
2008,11,18,     52286
2008,11,19,     51709
2008,11,20,     51088
2008,11,21,     50990
2008,11,24,     54588
2008,11,25,     55453
2008,11,26,     57328
2008,11,28,     58897
2008,12, 1,     58897
2008,12, 2,     59153
